basename	edge_label	prune_label	pathlength	exterior2surface	surface2volume	mindfe	maxdfe	minmaxdfe	length2width	depth	angle
410_PV_skeleton_graphs.pckle	((207, 254, 122), (200, 250, 130))	0	10	0.725438596491	0.557729941292	2	6	4	2.5	86.8421343972	0.0275480579803
410_PV_skeleton_graphs.pckle	((213, 252, 121), (194, 233, 116))	0	20	0.685228151585	0.391225416036	2	6	4	5.0	84.4102861831	0.0383606264147
410_PV_skeleton_graphs.pckle	((348, 301, 128), (360, 310, 139))	0	13	0.640388768898	0.463231615808	1	6	5	3.71428571429	70.4924269622	0.0357952245682
410_PV_skeleton_graphs.pckle	((341, 284, 135), (359, 273, 137))	0	17	0.729620661824	0.376138433515	2	6	4	4.25	58.5774595533	0.0357698910339
410_PV_skeleton_graphs.pckle	((341, 284, 135), (353, 290, 138))	0	11	0.555244755245	0.487721691678	1	6	5	3.14285714286	58.5774595533	0.0276205731801
410_PV_skeleton_graphs.pckle	((354, 302, 124), (360, 299, 110))	0	13	0.78323699422	0.296740994854	4	6	2	2.6	74.626633989	None
410_PV_skeleton_graphs.pckle	((354, 302, 124), (361, 327, 119))	0	25	0.728925619835	0.444526083762	2	6	4	6.25	74.626633989	None
410_PV_skeleton_graphs.pckle	((194, 264, 116), (171, 252, 116))	0	23	0.74651810585	0.503153468816	1	5	4	7.66666666667	97.1441760742	0.0155000613255
410_PV_skeleton_graphs.pckle	((194, 264, 116), (188, 286, 118))	0	22	0.888328530259	0.340446406672	2	5	3	6.28571428571	97.1441760742	0.0114490343721
RV24_PV_skeleton_graphs.pckle	((287, 213, 214), (289, 213, 216))	1	1	None	None	None	None	None	None	25.8363174572	None
RV24_PV_skeleton_graphs.pckle	((307, 281, 224), (327, 304, 210))	0	25	0.879931876242	0.0165841304512	7	8	1	3.33333333333	64.2700498987	0.0102231548313
RV24_PV_skeleton_graphs.pckle	((307, 281, 224), (329, 274, 236))	0	23	0.731588557517	0.0268736301482	3	8	5	4.18181818182	64.2700498987	0.0152031929566
RV24_PV_skeleton_graphs.pckle	((223, 245, 208), (208, 245, 220))	0	14	0.67496886675	0.0266374749133	4	8	4	2.33333333333	62.0724145984	0.0182615101202
RV24_PV_skeleton_graphs.pckle	((182, 253, 198), (179, 259, 204))	0	7	0.756782039289	0.0262866697814	6	6	0	1.16666666667	82.4858986738	0.0155406604033
RV24_PV_skeleton_graphs.pckle	((177, 253, 194), (162, 242, 190))	0	14	0.790011350738	0.0352357717074	3	6	3	3.11111111111	85.3630986845	0.0118610958024
RV24_PV_skeleton_graphs.pckle	((177, 253, 194), (171, 261, 191))	0	7	0.718670076726	0.0370844596197	3	6	3	1.55555555556	85.3630986845	0.0140494680784
RV32_PV_skeleton_graphs.pckle	((181, 257, 244), (170, 251, 246))	0	10	0.821522309711	0.312807881773	4	5	1	2.22222222222	116.860851215	0.0178940379654
RV32_PV_skeleton_graphs.pckle	((181, 257, 244), (179, 261, 250))	0	6	0.764525993884	0.338159255429	4	5	1	1.33333333333	116.860851215	0.00883280007079
RV32_PV_skeleton_graphs.pckle	((276, 146, 211), (285, 151, 207))	0	8	0.668727106227	0.13893129771	12	13	1	0.64	2.69152775566	0.0131448733641
RV32_PV_skeleton_graphs.pckle	((166, 265, 217), (161, 270, 210))	0	7	0.786788750818	0.232018209408	6	7	1	1.07692307692	123.576340221	0.0130789853436
RV32_PV_skeleton_graphs.pckle	((166, 265, 217), (159, 273, 229))	0	11	0.689349112426	0.363440860215	3	7	4	2.2	123.576340221	0.0137673307529
RV32_PV_skeleton_graphs.pckle	((311, 284, 233), (326, 287, 245))	0	17	0.657348242812	0.338104239806	3	8	5	3.09090909091	103.836711355	0.011118579992
RV32_PV_skeleton_graphs.pckle	((311, 284, 233), (320, 292, 220))	0	12	0.843924758516	0.20442735398	6	7	1	1.84615384615	103.836711355	0.0147362919015
RV32_PV_skeleton_graphs.pckle	((306, 261, 246), (329, 252, 228))	0	23	0.723375753516	0.316045723963	3	8	5	4.18181818182	95.9194042953	0.0105376551828
RV32_PV_skeleton_graphs.pckle	((306, 261, 246), (327, 245, 254))	0	24	0.782608695652	0.292760540971	3	8	5	4.36363636364	95.9194042953	0.018223203788
46_PV_skeleton_graphs.pckle	((262, 228, 106), (254, 235, 105))	1	7	0.364533696392	0.266945302562	10	11	1	0.666666666667	57.7166642192	0.0266770838048
46_PV_skeleton_graphs.pckle	((352, 299, 98), (351, 280, 95))	0	18	0.8038585209	0.503643724696	2	4	2	6.0	131.928628276	0.0255418665619
46_PV_skeleton_graphs.pckle	((352, 299, 98), (360, 297, 91))	0	9	0.783673469388	0.458229426434	3	5	2	2.25	131.928628276	0.0177166896948
46_PV_skeleton_graphs.pckle	((348, 327, 93), (360, 331, 91))	0	11	0.721126760563	0.617391304348	2	3	1	4.4	132.330175019	0.00584548571323
46_PV_skeleton_graphs.pckle	((348, 327, 93), (347, 334, 91))	0	6	0.86553030303	0.5	2	3	1	2.4	132.330175019	0.00281725458524
46_PV_skeleton_graphs.pckle	((261, 211, 101), (270, 211, 103))	1	8	0.540008841733	0.211550151976	12	12	0	0.666666666667	45.7931111326	0.0188637947766
46_PV_skeleton_graphs.pckle	((189, 272, 93), (201, 284, 91))	1	13	0.648358208955	0.244525547445	5	12	7	1.52941176471	96.2643984164	0.0143732282556
46_PV_skeleton_graphs.pckle	((270, 172, 92), (277, 174, 93))	1	6	0.650025342119	0.221760143869	10	11	1	0.571428571429	22.0671584262	None
46_PV_skeleton_graphs.pckle	((268, 169, 92), (269, 157, 89))	1	11	0.681017612524	0.227616926503	9	11	2	1.1	22.0671584262	0.0212807067229
46_PV_skeleton_graphs.pckle	((339, 269, 115), (338, 263, 122))	0	8	0.768802228412	0.793370165746	1	3	2	4.0	116.563079556	0.0282396628793
46_PV_skeleton_graphs.pckle	((339, 269, 115), (342, 260, 111))	0	10	0.807407407407	0.540432345877	2	4	2	3.33333333333	116.563079556	0.0223997987604
46_PV_skeleton_graphs.pckle	((328, 303, 107), (346, 312, 116))	0	21	0.640674874601	0.386977236633	3	8	5	3.81818181818	112.73122643	0.0173511933891
46_PV_skeleton_graphs.pckle	((148, 311, 82), (145, 345, 75))	0	33	0.824738270648	0.240398956003	4	7	3	6.0	131.410127423	0.00750072185408
46_PV_skeleton_graphs.pckle	((148, 311, 82), (130, 309, 77))	0	17	0.763406940063	0.279500367377	4	8	4	2.83333333333	131.410127423	0.0118066676951
46_PV_skeleton_graphs.pckle	((346, 322, 98), (353, 319, 90))	0	8	0.639656816015	0.410406885759	4	7	3	1.45454545455	127.938695566	0.0103584798472
46_PV_skeleton_graphs.pckle	((280, 269, 112), (265, 274, 110))	1	14	0.642183817753	0.250319535936	6	10	4	1.75	81.8386323018	None
46_PV_skeleton_graphs.pckle	((280, 269, 112), (273, 280, 110))	1	11	0.611458834858	0.265736949846	7	9	2	1.375	81.8386323018	None
46_PV_skeleton_graphs.pckle	((171, 285, 93), (146, 296, 109))	0	29	0.739925834363	0.240802476485	3	11	8	4.14285714286	107.150918793	0.0234398068021
572_PV_skeleton_graphs.pckle	((194, 257, 126), (188, 266, 122))	0	8	0.838926174497	0.287486218302	5	5	0	1.6	81.6151599495	0.0100671424635
572_PV_skeleton_graphs.pckle	((194, 257, 126), (181, 247, 124))	0	12	0.775480059084	0.432587859425	2	5	3	3.42857142857	81.6151599495	0.0155892762787
572_PV_skeleton_graphs.pckle	((313, 258, 145), (326, 276, 140))	0	20	0.848765432099	0.211764705882	6	7	1	3.07692307692	51.4552192611	0.0203190217353
572_PV_skeleton_graphs.pckle	((313, 258, 145), (347, 238, 141))	0	33	0.825986078886	0.304378531073	2	7	5	7.33333333333	51.4552192611	0.0197340518519
RV19_PV_skeleton_graphs.pckle	((336, 336, 256), (371, 346, 295))	0	42	0.57646405773	0.0210843549756	2	14	12	5.25	97.5023237837	0.010294470089
RV19_PV_skeleton_graphs.pckle	((86, 300, 223), (77, 295, 197))	0	25	0.794897959184	0.0365276380037	2	6	4	6.25	146.794003123	None
RV19_PV_skeleton_graphs.pckle	((375, 302, 230), (397, 270, 232))	0	32	0.840864440079	0.0389173484211	2	6	4	8.0	124.326881413	None
RV19_PV_skeleton_graphs.pckle	((383, 286, 214), (377, 272, 208))	0	13	0.858173076923	0.0462890842328	2	4	2	4.33333333333	136.394803635	0.00851784943652
RV19_PV_skeleton_graphs.pckle	((383, 286, 214), (411, 284, 192))	0	28	0.940749697703	0.0372003058792	2	4	2	9.33333333333	136.394803635	0.000657625838582
RV19_PV_skeleton_graphs.pckle	((342, 357, 193), (338, 380, 193))	0	22	0.771378708551	0.0312764389618	3	7	4	4.4	135.856780189	0.00811614182576
RV19_PV_skeleton_graphs.pckle	((341, 374, 151), (333, 377, 140))	0	10	0.824668705403	0.0261376958329	5	6	1	1.81818181818	161.209488823	0.00538115093837
RV19_PV_skeleton_graphs.pckle	((341, 374, 151), (350, 376, 143))	0	8	0.786374133949	0.0288061737019	4	6	2	1.6	161.209488823	0.00228629550955
RV19_PV_skeleton_graphs.pckle	((360, 326, 192), (384, 291, 182))	0	41	0.779001944264	0.031807874665	2	7	5	9.11111111111	137.170407463	0.00678266706815
RV19_PV_skeleton_graphs.pckle	((360, 279, 293), (359, 265, 317))	0	23	0.91122278057	0.0415882967607	2	3	1	9.2	115.544143278	0.0128434251395
RV19_PV_skeleton_graphs.pckle	((360, 279, 293), (365, 234, 295))	0	45	0.948884089273	0.0356601884419	3	4	1	12.8571428571	115.544143278	0.00949964335099
RV19_PV_skeleton_graphs.pckle	((98, 302, 287), (81, 258, 310))	0	49	0.937829293994	0.0285370620959	3	4	1	14.0	145.036610258	0.0137448216167
RV19_PV_skeleton_graphs.pckle	((98, 302, 287), (74, 253, 268))	0	48	0.928739693757	0.0303111444331	3	5	2	12.0	145.036610258	0.0102028721736
RV19_PV_skeleton_graphs.pckle	((89, 301, 227), (98, 281, 220))	0	19	0.672588832487	0.0395999798985	2	7	5	4.22222222222	146.794003123	0.00571946822034
RV19_PV_skeleton_graphs.pckle	((349, 371, 221), (343, 380, 225))	0	9	0.864142538976	0.0473978676238	2	2	0	4.5	125.470553671	0.00787387721589
RV19_PV_skeleton_graphs.pckle	((349, 371, 221), (371, 391, 218))	0	25	0.927419354839	0.0390428211587	2	3	1	10.0	125.470553671	0.00409887585787
RV19_PV_skeleton_graphs.pckle	((130, 338, 304), (116, 328, 323))	0	19	0.894353369763	0.0431739540736	2	3	1	7.6	141.000822233	0.0127660854407
RV19_PV_skeleton_graphs.pckle	((130, 338, 304), (125, 346, 320))	0	16	0.885981308411	0.041783817557	3	4	1	4.57142857143	141.000822233	0.010594797142
RV19_PV_skeleton_graphs.pckle	((116, 334, 237), (144, 373, 234))	0	48	0.613469985359	0.0218215045656	2	12	10	6.85714285714	130.556531073	0.00981930954935
RV19_PV_skeleton_graphs.pckle	((321, 314, 273), (377, 217, 257))	0	96	0.67987749955	0.021137486958	3	13	10	12.0	85.5618212728	0.0158597141419
RV19_PV_skeleton_graphs.pckle	((349, 313, 296), (351, 307, 304))	0	7	0.828244274809	0.0482149429518	2	3	1	2.8	103.524159956	0.0101576009578
RV19_PV_skeleton_graphs.pckle	((349, 313, 296), (354, 321, 315))	0	19	0.894827586207	0.0389837343729	2	4	2	6.33333333333	103.524159956	0.00719393352291
RV19_PV_skeleton_graphs.pckle	((97, 363, 180), (90, 359, 170))	0	9	0.763835616438	0.0191139505656	7	8	1	1.2	166.513423479	0.00142150438069
RV19_PV_skeleton_graphs.pckle	((97, 363, 180), (103, 375, 166))	0	14	0.768881317433	0.0191107686631	6	8	2	2.0	166.513423479	0.00427767070201
RV19_PV_skeleton_graphs.pckle	((109, 333, 182), (105, 324, 176))	0	8	0.799382716049	0.0417794970986	2	4	2	2.66666666667	167.593407555	0.00646177972059
RV19_PV_skeleton_graphs.pckle	((109, 333, 182), (118, 333, 171))	0	11	0.871621621622	0.0381508850318	3	4	1	3.14285714286	167.593407555	0.00847170245873
RV19_PV_skeleton_graphs.pckle	((74, 279, 215), (64, 259, 216))	0	19	0.872824631861	0.0340055537852	3	4	1	5.42857142857	158.967416852	0.00934105385842
RV19_PV_skeleton_graphs.pckle	((74, 279, 215), (65, 272, 205))	0	10	0.808153477218	0.0431275209432	2	4	2	3.33333333333	158.967416852	0.00655662622391
RV19_PV_skeleton_graphs.pckle	((343, 365, 172), (362, 384, 160))	0	22	0.773237997957	0.0351500789889	3	6	3	4.88888888889	148.538046313	0.00598653689025
RV19_PV_skeleton_graphs.pckle	((102, 359, 198), (130, 373, 188))	0	28	0.694033656298	0.0247291895232	2	10	8	4.66666666667	156.077546559	0.00760554169647
RV19_PV_skeleton_graphs.pckle	((362, 327, 189), (393, 340, 168))	0	31	0.822815533981	0.031894304957	2	7	5	6.88888888889	137.170407463	None
RV19_PV_skeleton_graphs.pckle	((362, 327, 189), (380, 320, 144))	0	47	0.903409090909	0.0205795566316	4	7	3	8.54545454545	137.170407463	None
RV19_PV_skeleton_graphs.pckle	((136, 340, 295), (134, 364, 300))	0	23	0.855248618785	0.0308947530127	2	5	3	6.57142857143	136.099996671	0.0150690742599
RV19_PV_skeleton_graphs.pckle	((375, 304, 231), (408, 312, 222))	0	32	0.804347826087	0.0425750719868	2	6	4	8.0	124.326881413	0.00664935387644
455_PV_skeleton_graphs.pckle	((204, 239, 134), (194, 242, 144))	0	11	0.83477188656	0.0549085985105	3	4	1	3.14285714286	121.058653103	0.0262282781361
455_PV_skeleton_graphs.pckle	((161, 248, 111), (158, 241, 102))	0	8	0.803886925795	0.0608864027539	3	4	1	2.28571428571	135.150687259	0.0104475611605
455_PV_skeleton_graphs.pckle	((342, 268, 127), (345, 251, 124))	0	16	0.700315457413	0.0596256935954	2	5	3	4.57142857143	115.83571293	0.0203623218984
455_PV_skeleton_graphs.pckle	((347, 267, 121), (362, 274, 105))	0	16	0.841182913472	0.0503002589389	3	4	1	4.57142857143	121.490073667	0.00845356856686
455_PV_skeleton_graphs.pckle	((347, 267, 121), (360, 251, 109))	0	17	0.816643159379	0.0600745636333	2	4	2	5.66666666667	121.490073667	0.0206230295094
455_PV_skeleton_graphs.pckle	((335, 276, 131), (330, 293, 123))	0	17	0.760188087774	0.0646403242148	2	5	3	4.85714285714	109.435301411	None
455_PV_skeleton_graphs.pckle	((335, 276, 131), (360, 293, 138))	0	25	0.8173374613	0.0663289752892	2	4	2	8.33333333333	109.435301411	None
455_PV_skeleton_graphs.pckle	((164, 265, 122), (142, 265, 118))	0	21	0.93864013267	0.0796881194661	2	3	1	8.4	139.167653658	0.0143982505004
455_PV_skeleton_graphs.pckle	((314, 163, 94), (308, 151, 86))	1	16	0.637677668032	0.0297974976132	8	12	4	1.6	19.1119880293	0.00618013759803
455_PV_skeleton_graphs.pckle	((336, 239, 137), (346, 217, 131))	0	23	0.934023285899	0.0745635188579	2	4	2	7.66666666667	108.258860121	0.0160862861047
455_PV_skeleton_graphs.pckle	((336, 239, 137), (337, 230, 144))	0	9	0.885714285714	0.0741525423729	2	4	2	3.0	108.258860121	0.0258726037766
455_PV_skeleton_graphs.pckle	((167, 276, 123), (180, 286, 123))	0	13	0.937086092715	0.0917933130699	1	2	1	8.66666666667	144.610813657	0.0185870291884
455_PV_skeleton_graphs.pckle	((167, 276, 123), (163, 283, 127))	0	6	0.922222222222	0.0824175824176	2	2	0	3.0	144.610813657	0.0174586959772
455_PV_skeleton_graphs.pckle	((307, 254, 134), (327, 264, 151))	0	27	0.714661406969	0.0501351440438	2	7	5	6.0	91.0713617367	None
455_PV_skeleton_graphs.pckle	((152, 255, 106), (156, 267, 103))	0	11	0.766009852217	0.0712530712531	2	4	2	3.66666666667	142.045308377	0.00949405775445
455_PV_skeleton_graphs.pckle	((152, 255, 106), (138, 258, 92))	0	15	0.881578947368	0.0465572163685	3	4	1	4.28571428571	142.045308377	0.00459134244464
455_PV_skeleton_graphs.pckle	((176, 244, 115), (150, 219, 116))	0	28	0.800180018002	0.0700416088766	2	5	3	8.0	126.168870055	0.0134845764186
455_PV_skeleton_graphs.pckle	((190, 228, 136), (183, 211, 135))	0	16	0.892631578947	0.0841900035448	2	3	1	6.4	129.565047988	0.0221785641573
455_PV_skeleton_graphs.pckle	((190, 228, 136), (183, 227, 139))	0	6	0.837905236908	0.0747855277881	2	3	1	2.4	129.565047988	0.0332005720906
455_PV_skeleton_graphs.pckle	((183, 247, 117), (167, 256, 139))	0	26	0.746219592373	0.0561897373379	2	6	4	6.5	123.564745632	0.0229954290815
148_PV_skeleton_graphs.pckle	((230, 253, 155), (220, 257, 164))	0	11	0.653404743688	0.350402144772	4	7	3	2.0	74.9048915654	0.0578943216763
148_PV_skeleton_graphs.pckle	((230, 253, 155), (222, 255, 152))	0	7	0.681274900398	0.274266982335	6	7	1	1.07692307692	74.9048915654	0.052832737648
148_PV_skeleton_graphs.pckle	((310, 272, 167), (316, 285, 160))	0	12	0.804716981132	0.202948497032	6	7	1	1.84615384615	56.6958813691	0.0428651580104
148_PV_skeleton_graphs.pckle	((310, 272, 167), (320, 269, 178))	0	11	0.755730189915	0.304729594891	4	7	3	2.0	56.6958813691	0.0524248578915
148_PV_skeleton_graphs.pckle	((302, 265, 166), (303, 264, 165))	1	0	None	None	None	None	None	None	49.5465287463	None
RV27_PV_skeleton_graphs.pckle	((188, 262, 236), (150, 281, 224))	0	40	0.767207932174	0.130983078921	7	15	8	3.63636363636	93.1619759878	0.0175117059732
RV27_PV_skeleton_graphs.pckle	((188, 262, 236), (175, 273, 258))	0	23	0.615008880995	0.186261941193	6	15	9	2.19047619048	93.1619759878	0.0153768777305
RV27_PV_skeleton_graphs.pckle	((293, 272, 282), (319, 265, 306))	0	30	0.637920298879	0.2509375	3	11	8	4.28571428571	74.2632748258	0.0333854182443
RV27_PV_skeleton_graphs.pckle	((293, 272, 282), (348, 279, 266))	0	55	0.875335120643	0.125475924708	9	11	2	5.5	74.2632748258	0.0267261773631
690_PV_skeleton_graphs.pckle	((273, 234, 128), (323, 288, 123))	0	74	0.866854584646	0.0673275505989	5	10	5	9.86666666667	33.782860204	0.0361394692974
690_PV_skeleton_graphs.pckle	((214, 266, 114), (201, 259, 121))	0	15	0.770379589297	0.1225221104	3	6	3	3.33333333333	90.6866430371	0.0256946235709
690_PV_skeleton_graphs.pckle	((214, 266, 114), (209, 269, 112))	0	4	0.678034102307	0.106346666667	6	6	0	0.666666666667	90.6866430371	0.0251698523749
527_PV_skeleton_graphs.pckle	((292, 261, 30), (306, 246, 31))	0	20	0.853113983549	0.685185185185	2	2	0	10.0	96.8848452974	0.0244133778359
527_PV_skeleton_graphs.pckle	((292, 261, 30), (318, 284, 27))	0	31	0.890703517588	0.704736609119	2	2	0	15.5	96.8848452974	0.0085473832978
527_PV_skeleton_graphs.pckle	((269, 230, 29), (197, 257, 25))	0	71	0.93982300885	0.474839794096	1	4	3	28.4	66.369820395	0.0339454280925
527_PV_skeleton_graphs.pckle	((267, 172, 22), (261, 167, 21))	1	8	0.833510074231	0.760483870968	2	3	1	3.2	5.37552992065	0.0215588656638
39_PV_skeleton_graphs.pckle	((330, 291, 148), (358, 264, 146))	0	35	0.820692194404	0.291541434092	2	7	5	7.77777777778	81.2008837629	0.0116210033076
39_PV_skeleton_graphs.pckle	((290, 181, 132), (270, 178, 133))	1	19	0.68	0.18007750171	9	12	3	1.80952380952	5.7221887463	None
39_PV_skeleton_graphs.pckle	((188, 286, 135), (192, 293, 135))	1	6	0.664239482201	0.320788995588	6	7	1	0.923076923077	101.928088918	0.0153210933825
39_PV_skeleton_graphs.pckle	((217, 279, 136), (221, 287, 136))	1	7	0.65956284153	0.286116322702	6	8	2	1.0	84.7632115342	0.0143858560631
39_PV_skeleton_graphs.pckle	((241, 272, 138), (238, 265, 137))	1	6	0.615698267074	0.268619934283	8	9	1	0.705882352941	71.3983077605	0.0148991438522
39_PV_skeleton_graphs.pckle	((284, 207, 139), (257, 206, 140))	1	26	0.644717075613	0.239606455096	2	12	10	3.71428571429	21.8414869884	0.0155878521554
39_PV_skeleton_graphs.pckle	((291, 180, 132), (299, 188, 134))	1	8	0.596271482668	0.218314785374	11	12	1	0.695652173913	5.7221887463	0.0179153221597
39_PV_skeleton_graphs.pckle	((285, 193, 136), (292, 197, 136))	1	6	0.335078534031	0.302310857866	11	11	0	0.545454545455	14.0120993497	0.0184595615025
39_PV_skeleton_graphs.pckle	((147, 323, 125), (155, 347, 123))	0	23	0.864931237721	0.236771717642	6	7	1	3.53846153846	137.465087455	0.0190227363991
39_PV_skeleton_graphs.pckle	((147, 323, 125), (136, 331, 121))	0	12	0.736031927024	0.313326187924	4	7	3	2.18181818182	137.465087455	0.0136394517864
39_PV_skeleton_graphs.pckle	((366, 333, 137), (364, 339, 131))	0	8	0.798165137615	0.290511727079	6	6	0	1.33333333333	114.947248904	0.0086293706033
39_PV_skeleton_graphs.pckle	((366, 333, 137), (375, 328, 129))	0	10	0.820284697509	0.300293881913	4	6	2	2.0	114.947248904	0.00951500766856
686_PV_skeleton_graphs.pckle	((218, 290, 131), (203, 295, 124))	0	15	0.834693877551	0.299145299145	4	7	3	2.72727272727	129.383405917	0.0200270524542
686_PV_skeleton_graphs.pckle	((218, 290, 131), (212, 293, 140))	0	8	0.755409219191	0.329510229386	4	7	3	1.45454545455	129.383405917	0.0249662568999
686_PV_skeleton_graphs.pckle	((281, 285, 146), (296, 273, 154))	0	18	0.788771929825	0.334664161578	3	6	3	4.0	108.072234082	0.0408030092093
686_PV_skeleton_graphs.pckle	((281, 285, 146), (306, 301, 139))	0	25	0.861691542289	0.24833209785	5	6	1	4.54545454545	108.072234082	0.0376331225291
686_PV_skeleton_graphs.pckle	((260, 268, 145), (259, 270, 144))	1	1	None	None	None	None	None	None	83.5006029085	None
542_PV_skeleton_graphs.pckle	((309, 274, 140), (346, 295, 123))	0	38	0.874967096604	0.0407469378124	6	8	2	5.42857142857	81.3143684447	0.0188933336371
542_PV_skeleton_graphs.pckle	((309, 274, 140), (326, 264, 146))	0	18	0.71237458194	0.0642300374394	3	8	5	3.27272727273	81.3143684447	0.0197965421709
542_PV_skeleton_graphs.pckle	((220, 263, 128), (193, 284, 152))	0	35	0.823719097098	0.0528598484848	3	7	4	7.0	102.04964008	0.0183872520851
542_PV_skeleton_graphs.pckle	((220, 263, 128), (186, 267, 127))	0	33	0.858880090498	0.0452839854005	6	7	1	5.07692307692	102.04964008	0.00840648437034
RV13_PV_skeleton_graphs.pckle	((329, 299, 123), (349, 342, 110))	0	44	0.88064306593	0.0229331148518	7	10	3	5.17647058824	68.5284993477	0.0208049803975
RV13_PV_skeleton_graphs.pckle	((329, 299, 123), (362, 293, 126))	0	32	0.745944192083	0.0315503915647	4	9	5	4.92307692308	68.5284993477	0.0167962624856
RV13_PV_skeleton_graphs.pckle	((226, 263, 107), (184, 278, 100))	0	45	0.890177353342	0.0237992421906	7	11	4	5.0	78.5471781213	0.0255027664708
RV13_PV_skeleton_graphs.pckle	((226, 263, 107), (226, 265, 106))	1	1	None	None	None	None	None	None	78.5471781213	None
453_PV_skeleton_graphs.pckle	((213, 236, 131), (190, 272, 130))	0	35	0.880452342488	0.0409902750974	6	8	2	5.0	59.9111192212	0.0172485923031
453_PV_skeleton_graphs.pckle	((213, 236, 131), (188, 229, 139))	0	24	0.796076980015	0.0509407639229	3	8	5	4.36363636364	59.9111192212	0.0172227991581
453_PV_skeleton_graphs.pckle	((308, 254, 135), (335, 236, 134))	0	26	0.732074016962	0.0516475858636	3	8	5	4.72727272727	54.3147535252	0.0114004295255
453_PV_skeleton_graphs.pckle	((257, 201, 126), (248, 192, 125))	1	8	0.634997316157	0.0577763994418	6	8	2	1.14285714286	31.9171811012	0.0125639223485
453_PV_skeleton_graphs.pckle	((335, 286, 126), (346, 276, 120))	0	10	0.7064305685	0.0668327623793	4	6	2	2.0	78.6868456711	0.00896810882221
453_PV_skeleton_graphs.pckle	((335, 286, 126), (341, 301, 118))	0	14	0.784954407295	0.0592659310966	4	6	2	2.8	78.6868456711	0.0108791804271
820_PV_skeleton_graphs.pckle	((288, 269, 142), (215, 288, 127))	0	74	0.917147351862	0.196489902459	5	9	4	10.5714285714	54.1411801585	0.0253497933001
820_PV_skeleton_graphs.pckle	((317, 300, 136), (324, 316, 125))	0	19	0.866565195332	0.214146023468	5	7	2	3.16666666667	89.4136567123	0.0174596105771
820_PV_skeleton_graphs.pckle	((317, 300, 136), (322, 287, 130))	0	12	0.822407628129	0.25947116128	4	7	3	2.18181818182	89.4136567123	0.0159698546397
367_PV_skeleton_graphs.pckle	((366, 309, 131), (368, 309, 126))	0	4	0.747474747475	0.0601062484189	5	6	1	0.727272727273	101.90587344	0.00195878009143
367_PV_skeleton_graphs.pckle	((366, 309, 131), (368, 321, 133))	0	11	0.706635622817	0.0688853247795	4	6	2	2.2	101.90587344	0.0136003715768
367_PV_skeleton_graphs.pckle	((348, 291, 141), (362, 274, 136))	0	17	0.805569620253	0.0576137689615	4	7	3	3.09090909091	79.9079775219	0.010825195851
367_PV_skeleton_graphs.pckle	((262, 282, 133), (251, 295, 149))	0	19	0.787764705882	0.0535129690254	3	8	5	3.45454545455	83.2345857564	0.0142684567261
367_PV_skeleton_graphs.pckle	((247, 288, 125), (236, 276, 121))	0	11	0.757906215921	0.07336	3	6	3	2.44444444444	98.3366168959	0.0169396886375
367_PV_skeleton_graphs.pckle	((247, 288, 125), (245, 319, 122))	0	30	0.882555282555	0.0457869276634	3	6	3	6.66666666667	98.3366168959	0.0127906162763
593_PV_skeleton_graphs.pckle	((183, 258, 121), (168, 243, 131))	0	17	0.751865671642	0.0600089565607	2	6	4	4.25	129.422404274	0.0420937328661
593_PV_skeleton_graphs.pckle	((177, 265, 124), (163, 266, 122))	0	13	0.769841269841	0.0525291828794	3	5	2	3.25	134.461284684	0.0278481890864
593_PV_skeleton_graphs.pckle	((177, 265, 124), (176, 281, 127))	0	15	0.847602739726	0.0462977643888	4	5	1	3.33333333333	134.461284684	0.0474506805862
593_PV_skeleton_graphs.pckle	((317, 299, 119), (329, 301, 135))	0	17	0.631397354802	0.0479538936687	3	8	5	3.09090909091	90.1072266553	None
593_PV_skeleton_graphs.pckle	((317, 299, 119), (330, 309, 125))	0	12	0.610438024231	0.0526031963918	3	7	4	2.4	90.1072266553	None
593_PV_skeleton_graphs.pckle	((315, 297, 119), (324, 329, 112))	0	31	0.817641817642	0.0286445926632	2	8	6	6.2	90.1072266553	0.0168130337085
593_PV_skeleton_graphs.pckle	((333, 270, 117), (347, 273, 110))	0	14	0.697058823529	0.0694671461262	2	5	3	4.0	86.0947509091	0.020464278462
593_PV_skeleton_graphs.pckle	((333, 270, 117), (346, 255, 117))	0	16	0.723827874117	0.0629625136479	3	6	3	3.55555555556	86.0947509091	0.0250937225316
593_PV_skeleton_graphs.pckle	((324, 272, 122), (342, 269, 133))	0	17	0.673542600897	0.0444161172745	3	9	6	2.83333333333	79.126479867	0.0410338428631
593_PV_skeleton_graphs.pckle	((174, 223, 116), (165, 221, 115))	0	8	0.865454545455	0.0841235851942	2	3	1	3.2	142.993468708	0.0372683433454
593_PV_skeleton_graphs.pckle	((174, 223, 116), (172, 208, 115))	0	14	0.912751677852	0.0666741246224	3	3	0	4.66666666667	142.993468708	0.0397669534052
RV01_PV_skeleton_graphs.pckle	((315, 185, 111), (314, 184, 111))	1	0	None	None	None	None	None	None	13.0225433917	None
RV01_PV_skeleton_graphs.pckle	((302, 222, 125), (187, 255, 109))	0	115	0.922286503756	0.0176197981962	5	11	6	14.375	43.1927345064	0.0215642160318
RV01_PV_skeleton_graphs.pckle	((346, 279, 126), (358, 278, 137))	0	13	0.695035460993	0.0383152173913	4	9	5	2.0	89.1869935213	0.0226894338016
